w1	w2	editsim
idealizm	realizm	0.75
idealleştirme	özelleştirme	0.7692307692307692
ideografi	ideogram	0.7777777777777778
ideolog	ideoloji	0.75
ideoloji	jeoloji	0.75
ideoloji	teoloji	0.75
iffetsizlik	kifayetsizlik	0.7692307692307692
iffetsizlik	nispetsizlik	0.75
iffetsizlik	riayetsizlik	0.75
iftariye	ihbariye	0.75
iftariye	intaniye	0.75
iftarlık	tutarlık	0.75
iftihar	intihar	0.8571428571428572
iftihar	istihare	0.75
iftihar	istihbar	0.75
iftihar	istihkar	0.75
iftihar	istihzar	0.75
iftihar	iştihar	0.8571428571428572
iftira	ihtira	0.8333333333333334
iftira	iştira	0.8333333333333334
iftiracılık	iltizamcılık	0.75
ifşaat	inşaat	0.8333333333333334
iguanagiller	insangiller	0.75
iguanagiller	turnagiller	0.75
iguanagiller	öglenagiller	0.75
ihbarcılık	imarcılık	0.8
ihbarcılık	inhisarcılık	0.75
ihbariye	ihrakiye	0.75
ihbariye	ihsaniye	0.75
ihbarname	ihtarname	0.8888888888888888
ihmalcilik	ihtilalcilik	0.75
ihmalcilik	işgalcilik	0.8
ihmalkarlık	ihmalkârlık	0.9090909090909091
ihmalkarlık	mihmandarlık	0.75
ihracat	ihracatçı	0.7777777777777778
ihracatçı	ihracatçılık	0.75
ihracatçılık	imalatçılık	0.75
ihracatçılık	inşaatçılık	0.75
ihracatçılık	ithalatçılık	0.75
ihracatçılık	ziraatçılık	0.75
ihrakiye	ihsaniye	0.75
ihrakiye	ikramiye	0.75
ihrakiye	imsakiye	0.75
ihrakiye	iradiye	0.75
ihsaniye	imaniye	0.75
ihsaniye	imsakiye	0.75
ihsaniye	insaniyet	0.7777777777777778
ihsaniye	intaniye	0.75
ihsaniye	irsaliye	0.75
ihsaniye	saniye	0.75
ihtida	ihtira	0.8333333333333334
ihtida	ihtiva	0.8333333333333334
ihtida	iptida	0.8333333333333334
ihtida	istida	0.8333333333333334
ihtifal	ihtilal	0.8571428571428572
ihtifal	ihtimal	0.8571428571428572
ihtikar	ihtikâr	0.8571428571428572
ihtikar	ihtisar	0.8571428571428572
ihtikar	ihtiyar	0.8571428571428572
ihtikar	istihkar	0.75
ihtikar	istikrar	0.75
ihtikâr	ihtikârcı	0.7777777777777778
ihtilaf	ihtilal	0.8571428571428572
ihtilaf	ihtilam	0.8571428571428572
ihtilaf	ihtilas	0.8571428571428572
ihtilaf	ihtilat	0.8571428571428572
ihtilaf	itilaf	0.8571428571428572
ihtilal	ihtilalci	0.7777777777777778
ihtilal	ihtilam	0.8571428571428572
ihtilal	ihtilas	0.8571428571428572
ihtilal	ihtilat	0.8571428571428572
ihtilal	ihtilâl	0.8571428571428572
ihtilal	ihtimal	0.8571428571428572
ihtilal	istidlal	0.75
ihtilal	istiklal	0.75
ihtilalci	ihtilalcilik	0.75
ihtilam	ihtilas	0.8571428571428572
ihtilam	ihtilat	0.8571428571428572
ihtilam	ihtimam	0.8571428571428572
ihtilam	ihtiram	0.8571428571428572
ihtilam	ihtişam	0.8571428571428572
ihtilam	istilzam	0.75
ihtilas	ihtilat	0.8571428571428572
ihtilas	ihtiras	0.8571428571428572
ihtilas	ihtisas	0.8571428571428572
ihtilat	ihtilât	0.8571428571428572
ihtilat	ihtiyat	0.8571428571428572
ihtilâl	ihtilât	0.8571428571428572
ihtilâl	istiklâl	0.75
ihtimal	ihtimam	0.8571428571428572
ihtimal	istimal	0.8571428571428572
ihtimam	ihtiram	0.8571428571428572
ihtimam	ihtişam	0.8571428571428572
ihtira	ihtiram	0.8571428571428572
ihtira	ihtiras	0.8571428571428572
ihtira	ihtiraz	0.8571428571428572
ihtira	ihtiva	0.8333333333333334
ihtira	iştira	0.8333333333333334
ihtiram	ihtiras	0.8571428571428572
ihtiram	ihtiraz	0.8571428571428572
ihtiram	ihtişam	0.8571428571428572
ihtiram	istirham	0.75
ihtiras	ihtiraz	0.8571428571428572
ihtiras	ihtisas	0.8571428571428572
ihtiraz	ihtizaz	0.8571428571428572
ihtiraz	istikraz	0.75
ihtiraz	itiraz	0.8571428571428572
ihtisap	ihtisar	0.8571428571428572
ihtisap	ihtisas	0.8571428571428572
ihtisap	iktisap	0.8571428571428572
ihtisap	intisap	0.8571428571428572
ihtisar	ihtisas	0.8571428571428572
ihtisar	ihtiyar	0.8571428571428572
ihtisar	istifsar	0.75
ihtisar	istismar	0.75
ihtisas	imtisas	0.8571428571428572
ihtiva	istiva	0.8333333333333334
ihtiyar	ihtiyat	0.8571428571428572
ihtiyar	ihtiyaç	0.8571428571428572
ihtiyarcık	ihtiyarlık	0.9
ihtiyarlık	ihtiyatkarlık	0.7692307692307692
ihtiyarlık	ihtiyatlılık	0.75
ihtiyat	ihtiyaç	0.8571428571428572
ihtiyat	itiyat	0.8571428571428572
ihtiyatkarlık	ihtiyatlılık	0.7692307692307692
ihtiyatlılık	iktisatçılık	0.75
ihtiyatlılık	irtibatlılık	0.8333333333333334
ihtiyatlılık	itinalılık	0.75
ikamet	ikâmet	0.8333333333333334
ikamet	imamet	0.8333333333333334
ikametgah	ikametgâh	0.8888888888888888
ikicilik	ikilik	0.75
ikicilik	ikincilik	0.8888888888888888
ikicilik	ikirciklik	0.8
ikicilik	ikircimlik	0.8
ikicilik	ilimcilik	0.7777777777777778
ikicilik	isimcilik	0.7777777777777778
ikicilik	iticilik	0.875
ikicilik	iyicillik	0.7777777777777778
ikicilik	izcilik	0.75
ikicilik	içicilik	0.875
ikicilik	içkicilik	0.8888888888888888
ikicilik	kincilik	0.75
ikicilik	kişilik	0.75
ikicilik	yiyicilik	0.7777777777777778
ikicilik	çekicilik	0.7777777777777778
ikicilik	çinicilik	0.7777777777777778
ikicilik	çivicilik	0.7777777777777778
ikicilik	çizicilik	0.7777777777777778
ikilem	ikileme	0.8571428571428572
ikilem	ikileşim	0.75
ikileme	ikizleşme	0.7777777777777778
ikileme	iklimleme	0.7777777777777778
ikileme	irileşme	0.75
ikileme	iyileşme	0.75
ikileme	sekileme	0.75
ikileme	çivileme	0.75
ikilik	irilik	0.8333333333333334
ikilik	isilik	0.8333333333333334
ikilik	iyilik	0.8333333333333334
ikilik	tilkilik	0.75
ikinci	ikindi	0.8333333333333334
ikincilik	ikirciklik	0.8
ikincilik	ikircimlik	0.8
ikincilik	ilimcilik	0.7777777777777778
ikincilik	isimcilik	0.7777777777777778
ikincilik	iticilik	0.7777777777777778
ikincilik	içicilik	0.7777777777777778
ikincilik	içkicilik	0.7777777777777778
ikincilik	kincilik	0.8888888888888888
ikincilik	sekincilik	0.8
ikircik	ikircim	0.8571428571428572
ikircik	zivircik	0.75
ikirciklik	ikircimlik	0.9
ikitelli	onikitelli	0.8
ikizdere	ikizler	0.75
ikizdere	iyidere	0.75
ikizler	iskitler	0.75
ikizleşme	irileşme	0.7777777777777778
ikizleşme	iyileşme	0.7777777777777778
ikizleşme	âcizleşme	0.7777777777777778
iklimleme	klikleme	0.7777777777777778
ikonografi	monografi	0.8
ikrahlık	krallık	0.75
ikramiye	iradiye	0.75
iktibas	iltibas	0.8571428571428572
iktidarsızlık	intibaksızlık	0.7692307692307692
iktidarsızlık	intizamsızlık	0.7692307692307692
iktidarsızlık	irtibatsızlık	0.7692307692307692
iktidarsızlık	istikrarsızlık	0.7857142857142857
iktidarsızlık	itibarsızlık	0.8461538461538461
iktidarsızlık	itikatsızlık	0.7692307692307692
iktidarsızlık	itimatsızlık	0.7692307692307692
iktidarsızlık	itinasızlık	0.7692307692307692
iktifa	iktiza	0.8333333333333334
iktifa	intifa	0.8333333333333334
iktifa	irtifa	0.8333333333333334
iktifa	istifa	0.8333333333333334
iktisap	iktisat	0.8571428571428572
iktisap	intisap	0.8571428571428572
iktisat	iktisatçı	0.7777777777777778
iktisatçı	iktisatçılık	0.75
iktisatçı	ittihatçı	0.7777777777777778
iktisatçılık	iltimasçılık	0.75
iktisatçılık	infiratçılık	0.75
iktisatçılık	irtibatlılık	0.75
iktisatçılık	tesisatçılık	0.75
ilahiyat	ilahiyatçı	0.8
ilahiyat	ilâhiyat	0.875
ilahiyatçı	ilâhiyatçı	0.9
ilahlaştırma	islamlaştırma	0.8461538461538461
ilahlaştırma	kolaylaştırma	0.7692307692307692
ilancılık	imarcılık	0.7777777777777778
ilancılık	inancılık	0.8888888888888888
ilancılık	insancılık	0.8
ilancılık	islavcılık	0.8
ilancılık	isyancılık	0.8
ilancılık	kolancılık	0.8
ilancılık	olaycılık	0.7777777777777778
ilancılık	oğlancılık	0.8
ilancılık	plancılık	0.8888888888888888
ilancılık	talancılık	0.8
ilancılık	yalancılık	0.8
ilancılık	çancılık	0.7777777777777778
ilenme	iletme	0.8333333333333334
ilenme	kirlenme	0.75
ilericilik	izlenimcilik	0.75
ilericilik	kilercilik	0.8
ilericilik	vericilik	0.8
ilerleme	terleme	0.75
iletici	iletiliş	0.75
iletici	iletişim	0.75
iletici	izleyici	0.75
iletiliş	iletişim	0.75
iletiliş	itiliş	0.75
iletim	iletişim	0.75
iletişim	ilişim	0.75
iletişim	uziletişim	0.8
iletişim	yetişim	0.75
iletkenlik	işletmenlik	0.8181818181818181
iletkenlik	üretkenlik	0.8
iletme	işletme	0.8571428571428572
iletme	işletmen	0.75
iletme	kirletme	0.75
iletme	pisletme	0.75
ilgililer	ilgililik	0.7777777777777778
ilgililer	ingilizler	0.8
ilgililik	ilgisizlik	0.8
ilgisizlik	silisizlik	0.8
ilhanlık	insanlık	0.75
ilhanlık	sahanlık	0.75
ilikçi	iplikçi	0.8571428571428572
ilikçi	klikçi	0.8333333333333334
ilikçi	pislikçi	0.75
ilikçilik	ilimcilik	0.7777777777777778
ilikçilik	inekçilik	0.7777777777777778
ilikçilik	ipekçilik	0.7777777777777778
ilikçilik	iplikçilik	0.9
ilikçilik	pislikçilik	0.8181818181818181
ilikçilik	çilekçilik	0.8
ilimci	isimci	0.8333333333333334
ilimci	kilimci	0.8571428571428572
ilimcilik	isimcilik	0.8888888888888888
ilimcilik	iticilik	0.7777777777777778
ilimcilik	izlemcilik	0.8
ilimcilik	izlenimcilik	0.75
ilimcilik	içicilik	0.7777777777777778
ilimcilik	işlemcilik	0.8
ilimcilik	kilimcilik	0.9
ilimcilik	âlemcilik	0.7777777777777778
ilimcilik	çizimcilik	0.8
ilinti	irinti	0.8333333333333334
ilinti	ivinti	0.8333333333333334
ilinti	silinti	0.8571428571428572
ilinti	silkinti	0.75
ilişik	ilişim	0.8333333333333334
ilişkinlik	pişkinlik	0.8
ilişkinlik	şişkinlik	0.8
iliştirme	üleştirme	0.7777777777777778
ilkeci	ilkelci	0.8571428571428572
ilkelci	ilkellik	0.75
ilkelciler	ilkelcilik	0.8
ilkelcilik	ilkellik	0.8
ilkelcilik	tekelcilik	0.8
ilkellik	kellik	0.75
ilkyardım	ilkyarı	0.7777777777777778
ilköğrenim	ilköğretim	0.9
illiyet	külliyet	0.75
illiyet	milliyet	0.875
illüzyonist	illüzyonizm	0.8181818181818181
ilmihal	ilmihâl	0.8571428571428572
ilmihal	izmihlal	0.75
iltibas	iltimas	0.8571428571428572
iltica	irtica	0.8333333333333334
iltihak	iltihap	0.8571428571428572
iltihak	iltisak	0.8571428571428572
iltihak	istihkak	0.75
iltihak	istihlak	0.75
iltihap	intihap	0.8571428571428572
iltimas	iltimasçı	0.7777777777777778
iltimasçı	iltimasçılık	0.75
iltimasçılık	iltizamcılık	0.75
iltizam	iltizamcı	0.7777777777777778
iltizam	intizam	0.8571428571428572
iltizam	istilzam	0.75
iltizamcı	iltizamcılık	0.75
iltizamcı	intikamcı	0.7777777777777778
iltizamcılık	intizamsızlık	0.7692307692307692
iltizamcılık	istihkamcılık	0.7692307692307692
ilâhiyat	ilâhiyatçı	0.8
imalat	imalatçı	0.75
imalat	imalât	0.8333333333333334
imalathane	imarethane	0.8
imalatçı	imalâtçı	0.875
imalatçı	imdatçı	0.75
imalatçı	ithalatçı	0.7777777777777778
imalatçılık	ithalatçılık	0.8333333333333334
imalât	imalâtçı	0.75
imamet	imaret	0.8333333333333334
imamlık	islamlık	0.75
imamlık	mimarlık	0.75
imaniye	imsakiye	0.75
imaniye	intaniye	0.75
imaniye	osmaniye	0.75
imaniye	pişmaniye	0.7777777777777778
imaniye	ümraniye	0.75
imansızlık	imkansızlık	0.9090909090909091
imansızlık	imkânsızlık	0.8181818181818181
imansızlık	inansızlık	0.9
imansızlık	inançsızlık	0.8181818181818181
imansızlık	itimatsızlık	0.75
imansızlık	izansızlık	0.9
imansızlık	kansızlık	0.8
imansızlık	manasızlık	0.8
imansızlık	oransızlık	0.8
imansızlık	umarsızlık	0.8
imansızlık	vicdansızlık	0.75
imansızlık	yansızlık	0.8
imarcılık	inancılık	0.7777777777777778
imarcılık	kumarcılık	0.8
imarcılık	malcılık	0.7777777777777778
imarcılık	tımarcılık	0.8
imaret	işaret	0.8333333333333334
imarethane	ticarethane	0.8181818181818181
imbilim	işbilim	0.8571428571428572
imgeci	simgeci	0.8571428571428572
imgelem	imgeleme	0.875
imgelem	simgeleme	0.7777777777777778
imgeleme	imleme	0.75
imgeleme	inceleme	0.75
imgeleme	irdeleme	0.75
imgeleme	meleme	0.75
imgeleme	simgeleme	0.8888888888888888
imitasyon	istasyon	0.7777777777777778
imitasyon	mutasyon	0.7777777777777778
imitasyon	mütasyon	0.7777777777777778
imkansızlık	imkânsızlık	0.9090909090909091
imkansızlık	inansızlık	0.8181818181818181
imkansızlık	itikatsızlık	0.75
imkansızlık	izansızlık	0.8181818181818181
imkansızlık	kansızlık	0.8181818181818181
imkansızlık	vicdansızlık	0.75
imleme	inleme	0.8333333333333334
imleme	izleme	0.8333333333333334
imleme	işleme	0.8333333333333334
immoralizm	moralizm	0.8
immünoloji	immünolojist	0.8333333333333334
immünoloji	imünoloji	0.9
immünolojist	imünoloji	0.75
imparator	imparatoriçe	0.75
imparator	imparatorluk	0.75
imparator	imparatorotu	0.75
imparatoriçe	imparatoriçelik	0.8
imparatoriçe	imparatorluk	0.75
imparatoriçe	imparatorotu	0.75
imparatorluk	imparatorotu	0.75
implantasyon	plantasyon	0.8333333333333334
imranlı	iranlı	0.8571428571428572
imrence	imrenme	0.8571428571428572
imrenme	iğrenme	0.8571428571428572
imrenti	iğrenti	0.8571428571428572
imsakiye	irsaliye	0.75
imsakiye	simsariye	0.7777777777777778
imtisal	imtisas	0.8571428571428572
imtisal	istihsal	0.75
imtisal	istiskal	0.75
imtisal	ittisal	0.8571428571428572
imtizaç	istimzaç	0.75
imünoloji	limnoloji	0.7777777777777778
inakçılık	inancılık	0.7777777777777778
inakçılık	inatçılık	0.8888888888888888
inakçılık	lakçılık	0.7777777777777778
inakçılık	ocakçılık	0.7777777777777778
inakçılık	orakçılık	0.7777777777777778
inakçılık	plakçılık	0.7777777777777778
inakçılık	çanakçılık	0.8
inanca	inancı	0.8333333333333334
inanca	inanma	0.8333333333333334
inancı	zindancı	0.75
inancılık	inansızlık	0.8
inancılık	inanırlık	0.7777777777777778
inancılık	inatçılık	0.7777777777777778
inancılık	infazcılık	0.8
inancılık	insancıllık	0.8181818181818181
inancılık	insancılık	0.9
inancılık	isyancılık	0.8
inancılık	plancılık	0.7777777777777778
inancılık	zindancılık	0.8181818181818181
inancılık	çancılık	0.7777777777777778
inandırıcılık	kandırıcılık	0.8461538461538461
inandırıcılık	mandıracılık	0.7692307692307692
inandırıcılık	saldırıcılık	0.7692307692307692
inansızlık	inançsızlık	0.9090909090909091
inansızlık	inanırlık	0.8
inansızlık	insafsızlık	0.8181818181818181
inansızlık	izansızlık	0.9
inansızlık	kansızlık	0.8
inansızlık	oransızlık	0.8
inansızlık	vicdansızlık	0.75
inansızlık	yansızlık	0.8
inançsızlık	izansızlık	0.8181818181818181
inanılmazlık	tanımazlık	0.75
inanırlık	natırlık	0.7777777777777778
inatlaşma	insanlaşma	0.8
inatçılık	infiratçılık	0.75
inatçılık	inşaatçılık	0.8181818181818181
inatçılık	monatçılık	0.8
inatçılık	sanatçılık	0.8
inatçılık	yatçılık	0.7777777777777778
inceleme	incelemeci	0.8
inceleme	inleme	0.75
inceleme	irdeleme	0.75
inceleme	yineleme	0.75
incelemeci	inceleyici	0.8
inceleyici	inceleyiş	0.8
inceleyici	inceltici	0.8
inceleyiş	yineleyiş	0.7777777777777778
incelik	incirlik	0.75
incelik	kincilik	0.75
incelik	zindelik	0.75
incelik	öncelik	0.8571428571428572
incirlik	inginlik	0.75
incirlik	izcilik	0.75
incirlik	kincilik	0.75
incitilme	incitilmek	0.9
incitilme	indirilme	0.7777777777777778
indeterminist	indeterminizm	0.8461538461538461
indifa	intifa	0.8333333333333334
indikatör	indüktör	0.7777777777777778
indirilme	indirim	0.7777777777777778
indirilme	indirme	0.7777777777777778
indirim	sindirim	0.875
indirme	sindirme	0.875
individualizm	individüalist	0.7692307692307692
individualizm	individüalizm	0.9230769230769231
individüalist	individüalizm	0.8461538461538461
indüktör	kondüktör	0.7777777777777778
inebolu	kirebolu	0.75
inebolu	tirebolu	0.75
inekhane	ipekhane	0.875
ineklik	inekçilik	0.7777777777777778
ineklik	işleklik	0.75
ineklik	sineklik	0.875
ineklik	çiçeklik	0.75
inekçi	ipekçi	0.8333333333333334
inekçi	sinekçil	0.75
inekçilik	ipekçilik	0.8888888888888888
inekçilik	tekçilik	0.7777777777777778
inekçilik	çilekçilik	0.8
inekçilik	çiçekçilik	0.8
infazcılık	insancılık	0.8
infilak	infilâk	0.8571428571428572
infilak	infirak	0.8571428571428572
infirak	infirat	0.8571428571428572
infirat	infiratçı	0.7777777777777778
infiratçı	infiratçılık	0.75
infiratçılık	inşaatçılık	0.75
ingiliz	ingilizce	0.7777777777777778
ingiliz	inginlik	0.75
ingilizce	ingilizler	0.8
inginlik	zenginlik	0.7777777777777778
inhiraf	insiraf	0.8571428571428572
inhisar	inhisarcı	0.7777777777777778
inhisar	inkisar	0.8571428571428572
inhisarcı	inhisarcılık	0.75
inhisarcılık	insancılık	0.75
inhisarcılık	istismarcılık	0.7692307692307692
inikas	inikat	0.8333333333333334
inikas	inikâs	0.8333333333333334
inikat	itikat	0.8333333333333334
inilti	ipilti	0.8333333333333334
inkarcı	inkârcı	0.8571428571428572
inklinometre	klinometre	0.8333333333333334
inklinometre	salinometre	0.75
inkıbaz	inkıraz	0.8571428571428572
inkılap	inkılapçı	0.7777777777777778
inkılap	inkılâp	0.8571428571428572
inkılapçı	inkılâpçı	0.8888888888888888
inkılâp	inkılâpçı	0.7777777777777778
inleme	izleme	0.8333333333333334
inleme	işleme	0.8333333333333334
inleme	yineleme	0.75
inovasyon	izolasyon	0.7777777777777778
inovasyon	notasyon	0.7777777777777778
insanbiçimcilik	insaniçincilik	0.8666666666666667
insancıllık	insancılık	0.9090909090909091
insancılık	insanlık	0.8
insancılık	isyancılık	0.8
insancılık	zindancılık	0.8181818181818181
insangiller	sansargiller	0.75
insangiller	sincapgiller	0.75
insaniyet	intaniye	0.7777777777777778
insaniçinci	insaniçincilik	0.7857142857142857
insanmerkezci	insanmerkezcilik	0.8125
insansılar	insanımsılar	0.8333333333333334
insanımsılar	sıçanımsılar	0.75
insulin	insülin	0.8571428571428572
intaniye	intaniyeci	0.8
integrasyon	iterasyon	0.8181818181818181
interferometre	interferometri	0.9285714285714286
intern	internet	0.75
internet	intranet	0.75
intiba	intibah	0.8571428571428572
intiba	intibak	0.8571428571428572
intiba	intifa	0.8333333333333334
intiba	intiha	0.8333333333333334
intibah	intibak	0.8571428571428572
intibaksızlık	intizamsızlık	0.8461538461538461
intibaksızlık	inzibatsızlık	0.8461538461538461
intibaksızlık	irtibatsızlık	0.8461538461538461
intibaksızlık	itibarsızlık	0.8461538461538461
intibaksızlık	itikatsızlık	0.7692307692307692
intibaksızlık	itimatsızlık	0.7692307692307692
intibaksızlık	itinasızlık	0.7692307692307692
intifa	intifada	0.75
intifa	intiha	0.8333333333333334
intifa	irtifa	0.8333333333333334
intifa	istifa	0.8333333333333334
intifada	istifade	0.75
intiha	intihal	0.8571428571428572
intiha	intihap	0.8571428571428572
intiha	intihar	0.8571428571428572
intiha	iştiha	0.8333333333333334
intihal	intihap	0.8571428571428572
intihal	intihar	0.8571428571428572
intihal	intikal	0.8571428571428572
intihal	irtihal	0.8571428571428572
intihal	istihale	0.75
intihal	istihsal	0.75
intihap	intihar	0.8571428571428572
intihap	intisap	0.8571428571428572
intihar	intizar	0.8571428571428572
intihar	intişar	0.8571428571428572
intihar	istihare	0.75
intihar	istihbar	0.75
intihar	istihkar	0.75
intihar	istihzar	0.75
intihar	iştihar	0.8571428571428572
intikal	intikam	0.8571428571428572
intikal	istikbal	0.75
intikal	istiklal	0.75
intikal	istiskal	0.75
intikal	itikal	0.8571428571428572
intikam	intikamcı	0.7777777777777778
intikam	intizam	0.8571428571428572
intikam	istihkam	0.75
intizam	intizar	0.8571428571428572
intizam	istilzam	0.75
intizamsızlık	inzibatsızlık	0.7692307692307692
intizamsızlık	irtibatsızlık	0.7692307692307692
intizamsızlık	itibarsızlık	0.7692307692307692
intizamsızlık	itikatsızlık	0.7692307692307692
intizamsızlık	itimatsızlık	0.7692307692307692
intizamsızlık	itinasızlık	0.7692307692307692
intizamsızlık	nizamsızlık	0.8461538461538461
intizar	intişar	0.8571428571428572
intizar	istihzar	0.75
intizar	itizar	0.8571428571428572
intişar	istişare	0.75
inzibatlık	inzibatsızlık	0.7692307692307692
inzibatsızlık	irtibatsızlık	0.8461538461538461
inzibatsızlık	itibarsızlık	0.7692307692307692
inzibatsızlık	itikatsızlık	0.7692307692307692
inzibatsızlık	itimatsızlık	0.7692307692307692
inşaat	inşaatçı	0.75
inşaatçılık	ithalatçılık	0.75
ipekhane	iplikhane	0.7777777777777778
ipekçilik	iplikçilik	0.8
ipekçilik	ipçilik	0.7777777777777778
ipekçilik	tekçilik	0.7777777777777778
ipekçilik	çilekçilik	0.8
ipekçilik	çiçekçilik	0.8
ipilti	çipilti	0.8571428571428572
iplikhane	çelikhane	0.7777777777777778
iplikçi	pislikçi	0.75
iplikçilik	optikçilik	0.8
iplikçilik	pislikçilik	0.8181818181818181
iptida	iptidai	0.8571428571428572
iptida	iptidaî	0.8571428571428572
iptida	iptila	0.8333333333333334
iptida	istida	0.8333333333333334
iptidai	iptidaî	0.8571428571428572
iptila	istila	0.8333333333333334
ipçilik	işçilik	0.8571428571428572
iradecilik	iradesizlik	0.8181818181818181
iradecilik	kirdecilik	0.8
iradiye	irsaliye	0.75
iradiye	muradiye	0.75
iranist	iranistik	0.7777777777777778
iranist	organist	0.75
iranist	piyanist	0.75
iranlı	tiranlık	0.75
iranlı	viranlık	0.75
irdeleme	perdeleme	0.7777777777777778
irdeleme	zedeleme	0.75
irileşme	irinlenme	0.7777777777777778
irileşme	iyileşme	0.875
